title,company,location,description,posted_at,source,source_url,scraped_at
Software Developer,PT Application Solutions,Jakarta Raya,"Designs, develops, modifies, debugs and/or maintains software systems. Working on one or more specific modules within a large software system...",2022-02-03T09:04:37Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/software-developer-4816921/origin/my,2026-07-19T00:00:00Z
Software Engineer Control,PT Sinergi Daya Mitra,Jakarta Raya,"Requirement : Candidates must at least Bachelor's Degree in Engineering (Computer/Telecommunication), Engineering (Others), Computer...",2022-02-03T09:04:15Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/software-engineer-control-3778611,2026-07-19T00:00:00Z
IT Business Analyst,PT Immobi Solusi Prima,Jakarta Selatan,"Responsibilities: Conduct business and user requirement Creating business process, documentation, database, flowchart, and testing scenario...",2022-02-03T08:30:46Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/it-business-analyst-3778515,2026-07-19T00:00:00Z
Software Engineer Manager,PT Otto Menara Globalindo (McEasy),Surabaya,"Responsibilities: Manage a team of high performing Software Engineer Give constructive and thoughtful feedback, nurturing, and create an inclusive...",2022-02-03T08:29:29Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/software-engineer-manager-3778512,2026-07-19T00:00:00Z
Front End Developer (React Js),PT Swamedia Informatika,Bandung,"Job Description :•	Collaborate with product owner, back-end developers and web designers to improve usability•	Get feedback from, and build solutions...",2022-02-03T07:43:31Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/front-end-developer-react-js-3778389,2026-07-19T00:00:00Z
Frontend Developer (React JS),PT Insura Media Solusi (Jakarta),Jakarta Selatan,"Experience in using React JS, Javascript, CSS Create reusable, efficient, and performable codes Collaborate with UI/UX design team &amp; product team...",2022-02-03T07:39:33Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/frontend-developer-react-js-3778377,2026-07-19T00:00:00Z
Senior Business Analyst - Management Consulting (B-63923),RGF HR Agent Indonesia,Jakarta Raya,"About The Company: The working venue is in Jakarta. Our client is a Japanese management consulting company. Currently, they are looking for...",2022-02-03T07:27:28Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/senior-business-analyst-management-consulting-b-63923-3778344,2026-07-19T00:00:00Z
Software Engineer,Borma Dago,Bandung,Example interview questions: What is a linked list? How can it be useful? What is the difference between a server and a client? Write a function that...,2022-02-03T07:25:58Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/software-engineer-3778341,2026-07-19T00:00:00Z
IT Business Analyst,PT. HTC Global Software Services,Jakarta Selatan,"Act as the ‘translator’ between functional and technical teams, and also acts an intermediary between business and project team Lead and coordinates...",2022-02-03T07:15:09Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/it-business-analyst-3778313,2026-07-19T00:00:00Z
BackEnd Developer,PT Sinergi Teknologi Terpadu Indonesia,Jakarta Barat,We are looking for an experienced Back-end developer. If you have excellent programming skills and a passion for developing applications or improving...,2022-02-03T06:59:10Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/backend-developer-3778275,2026-07-19T00:00:00Z
Backend Engineer,PT Tricada Intronik,Bandung,"What will you do: Working with Product Owner/Technical Leader to design, develop, improve, and deploy high-quality backend services and APIs. Ensuring...",2022-02-03T06:45:12Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/backend-engineer-3778231,2026-07-19T00:00:00Z
Data Analyst,PT. Berca Hardayaperkasa,Jakarta Raya,Deskripsi Pekerjaan Melakukan penyelesaian tiket terkait permintaan data oleh pengguna (user) Penyediaan data terhadap permintaan data dari pihak...,2022-02-03T06:36:44Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/data-analyst-3778204,2026-07-19T00:00:00Z
Full Stack Developer,PT Fusi Solusi Transformasi,Jakarta Raya,"Kebutuhan Skill(s):  Menguasai dan mahir pada satu atau lebih Backend Technology: JAVA, Springboot, PHP, Node.JS, Vue.Js Menguasai framework...",2022-02-03T06:28:46Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/full-stack-developer-3778187,2026-07-19T00:00:00Z
Frontend Engineer,PT Tricada Intronik,Bandung,What will you do: Develop and enhance the interactive user experience by using the best practices in modern Front-End development Improve the UI...,2022-02-03T06:17:01Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/frontend-engineer-3778166,2026-07-19T00:00:00Z
Digital Data Analyst,PT Mitra Cipta Hardi Elektrindo,Jakarta Pusat,JOB DESCRIPTIONS Create reports from our social media and web. Perform Data Analysis to analyze and evaluate marketing spent effectiveness across all...,2022-02-03T06:16:23Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/digital-data-analyst-3778163,2026-07-19T00:00:00Z
Data Analyst - Lending,PT Trinusa Travelindo,Indonesia,Traveloka is a Southeast Asian tech unicorn with core businesses in travel and financial services. Currently we are rapidly expanding in the region....,2022-02-03T05:07:38Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/data-analyst-lending-1030418391,2026-07-19T00:00:00Z
IT Senior Business Analyst,PT Tekno Gemilang Indonesia,Jakarta Raya,Minimum 5 years experience as a Business Analyst Familiar with Industri Banking is a Plus Excellent documentation skills Have strong analytical and...,2022-02-03T05:01:31Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/it-senior-business-analyst-3778060,2026-07-19T00:00:00Z
Senior Software Engineer (Manage Service),PT Aku Pasti Bisa,Jakarta Utara,A bit about usWe are a growing team based in Sunter – North Jakarta. Our target and existing clients are from local and international companies and...,2022-02-03T04:45:38Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/senior-software-engineer-manage-service-3778031,2026-07-19T00:00:00Z
Senior Software Engineer,PT Aku Pasti Bisa,Jakarta Utara,A bit about usWe are a growing team that bases on Sunter – North Jakarta. Our target and existing clients are from local and international (AU and US)...,2022-02-03T04:41:23Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/senior-software-engineer-3778017,2026-07-19T00:00:00Z
RnD Software Engineer,PT Formulatrix Indonesia,"Salatiga,Semarang",Responsibilities:  Understanding best coding practices and designing thoughtful coding patterns. Analyzing problems and proposing an implementation to...,2022-02-03T04:24:27Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/rnd-software-engineer-3777961,2026-07-19T00:00:00Z
Junior Full Stack Developer,PT NH Korindo Sekuritas Indonesia,Jakarta Raya,Job Overview The full stack developer will be responsible for translating software requirements into workable programming code and will develop screen...,2022-02-03T04:13:55Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/junior-full-stack-developer-3777931,2026-07-19T00:00:00Z
Data Analyst Officer,PT Mobil Laku Indonesia (OLX Autos),Jakarta Raya,"Requirement: Open vacancy to Contact Center Team: TM, Confirmation Schedule, Customer Service, and Quality Assurance 1+ years experience in creating...",2022-02-03T04:07:54Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/data-analyst-officer-3777912,2026-07-19T00:00:00Z
"Senior Java Software Engineer, Backend",PT. Rebon Technology Solutions,Jakarta Raya,We are looking for a Java Backend Software Engineer with a deep passion for good design on API. A hard-working person with problems solving experience...,2022-02-03T03:47:49Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/senior-java-software-engineer-backend-3776541,2026-07-19T00:00:00Z
IT Frontend Developer,PT Kamoro Maxima Integra,Jakarta Raya,"As Frontend Developer, you will be responsible to ensure that websites are thoroughly tested and work across multiple platforms and browsers. You...",2022-02-03T03:05:17Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/it-frontend-developer-3777745,2026-07-19T00:00:00Z
.NET Backend Developer,CV. REJEKI FORTUNA SOLUSINDO,"Banten,Jakarta Raya","We urgently need backend developers that have advanced knowledge in .NET C#, web services, JSON, and has experiences in using API.Must be able to...",2022-02-03T02:37:09Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/net-backend-developer-3777660,2026-07-19T00:00:00Z
Business Analyst,PT Meta Global Solusindo,Bekasi,"Business Analyst scope:- Conduct requirements analysis, to ensure that requirements statements are complete and verifiable.- Translate and maintain...",2022-02-03T02:29:41Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/business-analyst-3777639,2026-07-19T00:00:00Z
Front-End Developer,PT Daffina Ritelindo Semesta,Jakarta Selatan,"Requirement :- Experience as a Frontend Developer at least 4 years- Language : Javascript, HTML, CSS- Process proficiency in Javascript framework....",2022-02-03T02:17:16Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/front-end-developer-3777604,2026-07-19T00:00:00Z
Business Analyst,PT LinkIT360,Jakarta Selatan,BUSINESS ANALYSTKey Responsibilities : Interact With Users to capture and analyze business requirements Design and clarify solutions based on the...,2022-02-03T01:48:21Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/business-analyst-3777557,2026-07-19T00:00:00Z
Fullstack Developer,PT Electronic Data Interchange Indonesia (Member of Pelindo II),Jakarta Raya,"Job Specification : Mastering advanced Javascript technology, PHP and other technologies for frontend &amp; backend development application. Good...",2022-02-02T20:00:56Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/fullstack-developer-3759559,2026-07-19T00:00:00Z
Business Analyst (UI/UX),PT Link Net,Tangerang,"Evaluating business processes, anticipating requirements, uncovering areas for improvement, and developing and implementing solutions. Conducting...",2022-02-02T20:00:54Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/business-analyst-ui-ux-3759827,2026-07-19T00:00:00Z
Backend Developer,PT Intersolusi Teknologi Asia,"Jakarta Raya,Bandung","Responsibilities:Your duties will include (but will not be limited to): Performing or directing website updates. Developing, maintaining and...",2022-02-02T20:00:54Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/backend-developer-3759852,2026-07-19T00:00:00Z
Frontend Developer,PT Intersolusi Teknologi Asia,"Jakarta Raya,Bandung","Responsibilities:Your duties will include (but will not be limited to): Performing or directing website updates. Developing, maintaining and...",2022-02-02T20:00:54Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/frontend-developer-3759858,2026-07-19T00:00:00Z
Full Stack Developer,PT Septagon Telematika Indonesia,Jakarta Raya,"If you’re looking for a career that will help you stand out, join Septagon and fulfil your potential and passion. We are a company that concern about...",2022-02-02T20:00:53Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/full-stack-developer-3759934,2026-07-19T00:00:00Z
Software Engineer,PT Cipta Solusi Datarindo,Jakarta Barat,Maintaining and developing an advanced application for iOS/android platform. Bug fixing and improving application performance. Build reusable...,2022-02-02T20:00:48Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/software-engineer-3760816,2026-07-19T00:00:00Z
Backend Engineer,PT Privy Identitas Digital,Yogyakarta,BACKEND SENIORSkill Strong knowledge about programming language (Ruby or Golang) Strong knowledge about HTTP optimization  Strong knowledge about REST...,2022-02-02T20:00:48Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/backend-engineer-3760819,2026-07-19T00:00:00Z
Senior IT Business Analyst,Daya Group,Jawa Barat,Berikut adalah deskripsi pekerjaan yang akan dijalankan oleh pemegang jabatan ini : Menjelaskan spesifik dan kebutuhan bisnis dari user kepada tim...,2022-02-02T20:00:46Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/senior-it-business-analyst-3766423,2026-07-19T00:00:00Z
Front-End Developer (React Js),Halosis,Jakarta Barat,"With Halosis, you will learn and grow your skills with award-winning startup up team React Developer Responsibilities: Build, and maintain efficient,...",2022-02-02T20:00:46Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/front-end-developer-react-js-3766398,2026-07-19T00:00:00Z
IT Programmer (Fullstack Developer),PT Patigeni Mitra Sejati,Semarang,"Kualifikasi: Pendidikan D3/S1 Teknik Informatika/Sistem Informasi/Desain Komunikasi Visual, terbuka untuk lulusan SMK Ilmu Komputer/Multimedia. Usia...",2022-02-02T20:00:46Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/it-programmer-fullstack-developer-3766092,2026-07-19T00:00:00Z
Front-End Developer,PT Otto Menara Globalindo (McEasy),Surabaya,McEasy is a startup company that provide a SaaS (Software as a Service) digital solution and GPS to asisst logistic companies manage their operational...,2022-02-02T20:00:44Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/front-end-developer-3766732,2026-07-19T00:00:00Z
